Chromosome	WindowPosition	MethProp
Chr06	13875000	90.2834674469642
Chr06	13900000	90.3167220376523
Chr06	13925000	90.9645587213343
Chr06	13950000	91.194669365722
Chr06	13975000	91.5448207171315
Chr06	14000000	91.8288653366584
Chr06	14025000	91.9742795165789
Chr06	14050000	90.4058949953945
Chr06	14075000	89.8695511785599
Chr06	14100000	88.3980378416258
Chr06	14125000	87.797410776767
Chr06	14150000	89.6911087495572
Chr06	14175000	88.9324571011318
Chr06	14200000	90.0649526387009
Chr06	14225000	90.2642035552457
Chr06	14250000	89.5095338983051
Chr06	14275000	89.8696959572335
Chr06	14300000	89.4188481675393
Chr06	14325000	89.3213762811127
Chr06	14350000	89.8496107572541
Chr06	14375000	90.0063047285464
Chr06	14400000	86.3585672082718
Chr06	14425000	86.360643745428
Chr06	14450000	86.1455838323353
Chr06	14475000	86.9246877296106
Chr06	14500000	90.9930362116992
Chr06	14525000	90.5963405526512
Chr06	14550000	89.8152263374486
Chr06	14575000	89.8588421887391
Chr06	14600000	89.3199545626657
Chr06	14625000	89.5753377208175
Chr06	14650000	90.6752475247525
Chr06	14675000	90.5711267605634
Chr06	14700000	90.2986767485822
Chr06	14725000	90.8756382202772
Chr06	14750000	89.4402654867257
Chr06	14775000	89.2529741077677
Chr06	14800000	86.8216842823048
Chr06	14825000	86.5202090592335
Chr06	14850000	87.384062704115
Chr06	14875000	86.3801652892562
Chr06	14900000	89.6310334616524
Chr06	14925000	87.9058532053267
Chr06	14950000	88.5374919198449
Chr06	14975000	89.4739087627174
Chr06	15000000	88.8680729352878
Chr06	15025000	90.7733333333333
Chr06	15050000	90.8227762803235
Chr06	15075000	90.8243606998654
Chr06	15100000	87.8624414836154
Chr06	15125000	87.302636083533
Chr06	15150000	87.1019849418207
Chr06	15175000	85.9146384479718
Chr06	15200000	88.9091229306094
Chr06	15225000	90.1065934065934
Chr06	15250000	90.2420358842915
Chr06	15275000	89.4342301943199
Chr06	15300000	89.5089253187614
Chr06	15325000	89.4424111948332
Chr06	15350000	88.6358655953251
Chr06	15375000	88.3866565579985
Chr06	15400000	87.7939550313306
Chr06	15425000	85.3519593613933
Chr06	15450000	85.7763791188449
Chr06	15475000	88.54405360134
Chr06	15500000	88.1712995135511
Chr06	15525000	88.5508982035928
Chr06	15550000	88.5495580808081
Chr06	15575000	88.0290955091714
Chr06	15600000	88.0077954474587
Chr06	15625000	89.6722097857371
Chr06	15650000	89.8067762495807
Chr06	15675000	90.1779465170023
Chr06	15700000	91.2420875420875
Chr06	15725000	90.551186440678
Chr06	15750000	90.3767195767196
Chr06	15775000	90.1831140350877
Chr06	15800000	90.0429645542427
Chr06	15825000	90.001458789205
Chr06	15850000	89.4363033873343
Chr06	15875000	89.5844815083394
Chr06	15900000	89.9674651412227
Chr06	15925000	90.6378009342436
Chr06	15950000	89.9002605135839
Chr06	15975000	89.811238622873
Chr06	16000000	89.5555990602976
Chr06	16025000	89.4065369078223
Chr06	16050000	90.7093142272262
Chr06	16075000	90.0070898041864
Chr06	16100000	89.7098482174373
Chr06	16125000	88.8597135512303
Chr06	16150000	89.1105302464526
Chr06	16175000	89.9117435158501
Chr06	16200000	90.1448516579407
Chr06	16225000	90.7449641515876
Chr06	16250000	90.7665505226481
Chr06	16275000	88.9603883495146
Chr06	16300000	89.9697962154294
Chr06	16325000	90.5569996286669
Chr06	16350000	90.8327074086719
Chr06	16375000	92.4851752021563
Chr06	16400000	89.902088772846
Chr06	16425000	89.6577312847336
Chr06	16450000	88.6490241481972
Chr06	16475000	88.8423876592891
Chr06	16500000	91.1372610466938
Chr06	16525000	91.1782921488896
Chr06	16550000	91.4911533420708
Chr06	16575000	90.9112627986348
Chr06	16600000	91.0182255845942
Chr06	16625000	91.2967409948542
Chr06	16650000	90.3366442000709
Chr06	16675000	89.8023800937613
Chr06	16700000	85.3317829457364
Chr06	16725000	85.3528740007613
Chr06	16750000	86.7206049149338
Chr06	16775000	87.7549495704146
Chr06	16800000	91.0287398673545
Chr06	16825000	87.913515687852
Chr06	16850000	85.833267948215
Chr06	16875000	85.9410256410256
Chr06	16900000	87.0768969037087
Chr06	16925000	87.9446959896507
Chr06	16950000	90.1837261866322
Chr06	16975000	88.5334029227557
Chr06	17000000	87.9640718562874
Chr06	17025000	89.6239700374532
Chr06	17050000	88.5217391304348
Chr06	17075000	90.1551785083068
Chr06	17100000	90.1620805369128
Chr06	17125000	89.9203454894434
Chr06	17150000	90.8204580152672
Chr06	17175000	90.8993975903614
Chr06	17200000	90.9641819941917
Chr06	17225000	91.4888964810386
Chr06	17250000	90.9187342682488
Chr06	17275000	90.6608097784568
Chr06	17300000	89.7588575560376
Chr06	17325000	89.4351523742027
Chr06	17350000	88.5319470699433
Chr06	17375000	88.7448835568102
Chr06	17400000	89.5226811103588
Chr06	17425000	89.2138805472139
Chr06	17450000	89.8849557522124
Chr06	17475000	90.4580152671756
Chr06	17500000	90.7174211248285
Chr06	17525000	90.8522012578616
Chr06	17550000	90.983595113438
Chr06	17575000	90.6852662290299
Chr06	17600000	90.2658959537572
Chr06	17625000	90.0795847750865
Chr06	17650000	90.070412999323
Chr06	17675000	90.2969830295412
Chr06	17700000	90.517819706499
Chr06	17725000	91.4739090631675
Chr06	17750000	91.5673232160155
Chr06	17775000	91.1521514629948
Chr06	17800000	90.7154195011338
Chr06	17825000	90.4175824175824
Chr06	17850000	89.7689668318719
Chr06	17875000	89.9056036103798
Chr06	17900000	90.3725714285714
Chr06	17925000	89.9803290414878
Chr06	17950000	88.99820337765
Chr06	17975000	89.0811981234211
Chr06	18000000	87.8745324719483
Chr06	18025000	87.4977232924693
Chr06	18050000	89.098469032707
Chr06	18075000	88.9296375266525
Chr06	18100000	89.5095588235294
Chr06	18125000	89.7184571016583
Chr06	18150000	90.0715022344448
Chr06	18175000	89.7013029315961
Chr06	18200000	90.5159525979945
Chr06	18225000	90.802105915144
Chr06	18250000	90.8105263157895
Chr06	18275000	88.5947666195191
Chr06	18300000	86.9803328290469
Chr06	18325000	86.4789667896679
Chr06	18350000	86.7135269121813
Chr06	18375000	89.012398157988
Chr06	18400000	90.5025974025974
Chr06	18425000	90.781911481719
Chr06	18450000	90.8616512591648
Chr06	18475000	91.2416936195237
Chr06	18500000	91.5671378091873
Chr06	18525000	91.2466504263094
Chr06	18550000	90.3224975860959
Chr06	18575000	90.5656827765164
Chr06	18600000	89.5621322256836
Chr06	18625000	89.576817558299
Chr06	18650000	89.9713896457766
Chr06	18675000	89.8210961737332
Chr06	18700000	90.5723312271367
Chr06	18725000	91.1593406593407
Chr06	18750000	90.9582191780822
Chr06	18775000	90.7117374241884
Chr06	18800000	89.9319984888553
Chr06	18825000	89.6396296296296
Chr06	18850000	90.1166290443943
Chr06	18875000	89.91790759832
Chr06	18900000	90.883646683221
Chr06	18925000	91.116353316779
Chr06	18950000	91.3161094224924
Chr06	18975000	91.5141481035521
Chr06	19000000	90.8553571428571
Chr06	19025000	90.5220630372493
Chr06	19050000	90.5638702133879
Chr06	19075000	90.4626728110599
Chr06	19100000	91.050974025974
Chr06	19125000	91.302205375603
Chr06	19150000	91.0746521886664
Chr06	19175000	91.0996539792388
Chr06	19200000	90.7347990381312
Chr06	19225000	89.2135695187166
Chr06	19250000	89.4454725710509
Chr06	19275000	89.2279488066413
Chr06	19300000	89.1083903492978
Chr06	19325000	90.249807840123
Chr06	19350000	89.6028368794326
Chr06	19375000	89.4056390977444
Chr06	19400000	89.4992831541219
Chr06	19425000	90.1913357400722
Chr06	19450000	90.4717887154862
Chr06	19475000	89.3133622388648
Chr06	19500000	86.7387969317723
Chr06	19525000	87.1408450704225
Chr06	19550000	86.1399144966965
Chr06	19575000	87.0128504672897
Chr06	19600000	89.0413505311077
Chr06	19625000	88.94500723589
Chr06	19650000	89.9493758668516
Chr06	19675000	90.6127500847745
Chr06	19700000	90.966095890411
Chr06	19725000	90.0492805755396
Chr06	19750000	90.01100110011
Chr06	19775000	89.6838951310861
Chr06	19800000	88.7432780847145
Chr06	19825000	86.6596728307255
Chr06	19850000	85.4464411557435
Chr06	19875000	84.3142372881356
Chr06	19900000	85.5758869908016
Chr06	19925000	88.4215173315893
Chr06	19950000	89.4220032840722
Chr06	19975000	90.8021570610044
Chr06	20000000	90.0803267528931
Chr06	20025000	89.6732706514439
Chr06	20050000	89.5789289464473
Chr06	20075000	87.3796711509716
Chr06	20100000	87.3260188087774
Chr06	20125000	88.1265384615385
Chr06	20150000	88.625339673913
Chr06	20175000	90.6693227091634
Chr06	20200000	91.5724242424242
Chr06	20225000	91.3422208281054
Chr06	20250000	91.1293682795699
Chr06	20275000	91.239224858002
Chr06	20300000	90.6261558784676
Chr06	20325000	90.4484552845528
Chr06	20350000	90.7463492063492
Chr06	20375000	90.4521826057981
Chr06	20400000	90.4517229614466
Chr06	20425000	90.5518160613129
Chr06	20450000	90.7124072825354
Chr06	20475000	91.0630753494715
Chr06	20500000	91.2139303482587
Chr06	20525000	90.8475888771559
Chr06	20550000	90.8428468208092
Chr06	20575000	90.3285813630042
Chr06	20600000	90.2947853848883
Chr06	20625000	87.2537250786988
Chr06	20650000	85.6185357350378
Chr06	20675000	83.8308823529412
Chr06	20700000	83.3612
Chr06	20725000	79.8641579480256
Chr06	20750000	73.1375730045425
Chr06	20775000	77.6307046018713
Chr06	20800000	79.8549581455248
Chr06	20825000	84.038376055712
Chr06	20850000	89.1258026853473
Chr06	20875000	89.3413109756098
Chr06	20900000	89.3670926517572
Chr06	20925000	89.5922118380062
Chr06	20950000	88.5550069433729
Chr06	20975000	88.9137289900342
Chr06	21000000	89.172104160431
Chr06	21025000	88.6217639975918
Chr06	21050000	89.9771377672209
Chr06	21075000	89.3744862008221
Chr06	21100000	89.9770970094821
Chr06	21125000	90.0064618035612
Chr06	21150000	89.2563340410474
Chr06	21175000	89.6739316239316
Chr06	21200000	89.2211452430659
Chr06	21225000	89.7340372875763
Chr06	21250000	90.0525773195876
Chr06	21275000	89.5418743768694
Chr06	21300000	89.3175589547483
Chr06	21325000	89.314451382694
Chr06	21350000	89.8890030832477
Chr06	21375000	89.927749654855
Chr06	21400000	90.1494148046816
Chr06	21425000	89.6533495366854
Chr06	21450000	88.5729418886199
Chr06	21475000	88.9141253224093
Chr06	21500000	88.921175148499
Chr06	21525000	88.5899645990457
Chr06	21550000	89.0063684126731
Chr06	21575000	88.2725680624104
Chr06	21600000	87.3247687564234
Chr06	21625000	86.4289880431613
Chr06	21650000	86.4525099828865
Chr06	21675000	86.5473339036213
Chr06	21700000	87.2705779334501
Chr06	21725000	88.8201505145139
Chr06	21750000	88.5553555355536
Chr06	21775000	88.1034286527244
Chr06	21800000	87.8190597926431
Chr06	21825000	87.7143472022956
Chr06	21850000	88.4967158079113
Chr06	21875000	89.0698736489572
Chr06	21900000	89.1897865853659
Chr06	21925000	88.7808420126155
Chr06	21950000	88.6191768430574
Chr06	21975000	88.5858540255831
Chr06	22000000	88.9540863177227
Chr06	22025000	89.6
Chr06	22050000	88.9241641337386
Chr06	22075000	89.7819956616052
Chr06	22100000	89.8521522145976
Chr06	22125000	90.3072843550148
Chr06	22150000	90.6148659244159
Chr06	22175000	90.1014243230553
Chr06	22200000	90.447932618683
Chr06	22225000	90.0567210567211
Chr06	22250000	89.0975609756098
Chr06	22275000	89.2451968503937
Chr06	22300000	88.9233252623083
Chr06	22325000	89.4362597237657
Chr06	22350000	90.7943181818182
Chr06	22375000	91.0286840031521
Chr06	22400000	90.9338371375694
Chr06	22425000	90.3916403785489
Chr06	22450000	90.4697732997481
Chr06	22475000	90.1632519259138
Chr06	22500000	90.2931488801054
Chr06	22525000	90.3953297155073
Chr06	22550000	90.5601761252446
Chr06	22575000	90.8215838509317
Chr06	22600000	90.6415153906867
Chr06	22625000	91.0555898702903
Chr06	22650000	90.7689683184403
Chr06	22675000	90.6561895551257
Chr06	22700000	90.4232589587559
Chr06	22725000	90.3086816720257
Chr06	22750000	90.3009064422143
Chr06	22775000	90.2345356618247
Chr06	22800000	90.5826554105909
Chr06	22825000	90.7219702892885
Chr06	22850000	91.1939092604102
Chr06	22875000	91.0321179208689
Chr06	22900000	91.027541706012
Chr06	22925000	90.8154890465906
Chr06	22950000	90.5908128359668
Chr06	22975000	91.0483066872959
Chr06	23000000	90.8670798898072
Chr06	23025000	91.1743983257761
Chr06	23050000	91.3261873350923
Chr06	23075000	91.0194251421352
Chr06	23100000	91.1531336832356
Chr06	23125000	90.8340062111801
Chr06	23150000	90.5819749216301
Chr06	23175000	90.6249034450796
Chr06	23200000	90.6245458853262
Chr06	23225000	90.7442560608461
Chr06	23250000	91.0700232378002
Chr06	23275000	91.2178753672491
Chr06	23300000	90.6506911057692
Chr06	23325000	90.4265352539803
Chr06	23350000	90.3005726667699
Chr06	23375000	90.3364892130995
Chr06	23400000	91.0331641285956
Chr06	23425000	90.7685839219643
Chr06	23450000	90.5275016567263
Chr06	23475000	90.3306706606757
Chr06	23500000	89.5320174075225
Chr06	23525000	90.2736826073713
Chr06	23550000	90.464123808035
Chr06	23575000	90.2695990910566
Chr06	23600000	90.8187531849839
Chr06	23625000	90.3383432963279
Chr06	23650000	89.8697846567968
Chr06	23675000	90.2169260700389
Chr06	23700000	90.862026295437
Chr06	23725000	91.1127489415085
Chr06	23750000	91.846298031865
Chr06	23775000	91.7523277467412
Chr06	23800000	91.3562893081761
Chr06	23825000	91.4291187739464
Chr06	23850000	89.934107910234
Chr06	23875000	90.0026350461133
Chr06	23900000	89.9684279404548
Chr06	23925000	89.8097791798107
Chr06	23950000	90.8088866014754
Chr06	23975000	90.1013110846246
Chr06	24000000	90.109756097561
Chr06	24025000	90.0521008403361
Chr06	24050000	90.2982779827798
Chr06	24075000	90.403834979663
Chr06	24100000	90.5392185238784
Chr06	24125000	90.8053047404063
Chr06	24150000	90.9717147908073
Chr06	24175000	91.8675813656669
Chr06	24200000	91.6667855868712
Chr06	24225000	87.1030354852501
Chr06	24250000	87.211061407076
Chr06	24275000	84.0480696442089
Chr06	24300000	84.2761836441894
Chr06	24325000	87.5566308243728
Chr06	24350000	86.8079642724228
Chr06	24375000	90.0685650056201
Chr06	24400000	90.3006069260978
Chr06	24425000	90.7864855451062
Chr06	24450000	91.2255064762537
Chr06	24475000	91.4836559822279
Chr06	24500000	91.7780040733197
Chr06	24525000	91.4849246231156
Chr06	24550000	91.2585318737927
Chr06	24575000	91.0078956402334
Chr06	24600000	91.3170227429359
Chr06	24625000	91.2041184971098
Chr06	24650000	90.6930830726451
Chr06	24675000	90.7323420074349
Chr06	24700000	88.0252638311481
Chr06	24725000	88.0381532542482
Chr06	24750000	88.3167873147191
Chr06	24775000	87.6852670976523
Chr06	24800000	90.5177158582731
Chr06	24825000	90.6365820178449
Chr06	24850000	90.8710206760748
Chr06	24875000	91.3071780436312
Chr06	24900000	91.6316158429723
Chr06	24925000	92.1050650239562
Chr06	24950000	91.8934010152284
Chr06	24975000	91.2479259731972
Chr06	25000000	90.9876885195445
Chr06	25025000	90.8959848245337
Chr06	25050000	91.0576314122863
Chr06	25075000	92.1055391674861
Chr06	25100000	91.3750433275563
Chr06	25125000	91.0999670075882
Chr06	25150000	90.9643799472295
Chr06	25175000	91.168242582328
Chr06	25200000	91.1349899261249
Chr06	25225000	91.2470105910488
Chr06	25250000	91.3158756137479
Chr06	25275000	91.1854475209272
Chr06	25300000	90.3009868421053
Chr06	25325000	89.5022992571631
Chr06	25350000	89.7403172261158
Chr06	25375000	89.3166037735849
Chr06	25400000	90.9543071161049
Chr06	25425000	91.9541379310345
Chr06	25450000	90.8053645116919
Chr06	25475000	90.8891228070175
Chr06	25500000	90.1131313131313
Chr06	25525000	88.2583392476934
Chr06	25550000	87.632221026193
Chr06	25575000	86.8245303084013
Chr06	25600000	87.0532142857143
Chr06	25625000	87.9918061987887
Chr06	25650000	89.6224928366762
Chr06	25675000	90.5045965270684
Chr06	25700000	90.6965376782077
Chr06	25725000	90.9008922880816
Chr06	25750000	90.9144056847545
Chr06	25775000	90.8721656260269
Chr06	25800000	91.6158918562479
Chr06	25825000	91.7515171948752
Chr06	25850000	91.0289501220788
Chr06	25875000	91.3815261044177
Chr06	25900000	91.0992077161557
Chr06	25925000	90.4658430232558
Chr06	25950000	88.8697080291971
Chr06	25975000	87.7411944869832
Chr06	26000000	87.645546705286
Chr06	26025000	88.4665713264212
Chr06	26050000	90.4325955734407
Chr06	26075000	91.2216933015981
Chr06	26100000	91.280833618039
Chr06	26125000	90.8450474011115
Chr06	26150000	90.5589303400462
Chr06	26175000	90.8391909814324
Chr06	26200000	89.9114674102475
Chr06	26225000	90.7542039355993
Chr06	26250000	91.0801165331391
Chr06	26275000	88.9943862275449
Chr06	26300000	90.4872060857538
Chr06	26325000	90.4669273378951
Chr06	26350000	90.5045165607226
Chr06	26375000	92.372574385511
Chr06	26400000	91.8758256274769
Chr06	26425000	90.960322797579
Chr06	26450000	91.3569844789357
Chr06	26475000	90.5696202531646
Chr06	26500000	88.7548248749107
Chr06	26525000	86.8026474127557
Chr06	26550000	86.7529507529508
Chr06	26575000	87.7768192048012
Chr06	26600000	89.488850174216
Chr06	26625000	90.8035654221325
Chr06	26650000	90.3027846316532
Chr06	26675000	90.2383021390374
Chr06	26700000	88.5390347764372
Chr06	26725000	89.3100643849543
Chr06	26750000	89.5003465003465
Chr06	26775000	88.8700142450142
Chr06	26800000	90.5544112598696
Chr06	26825000	90.7895470383275
Chr06	26850000	89.1444906444906
Chr06	26875000	88.5519972451791
Chr06	26900000	88.6868072935288
Chr06	26925000	88.8402753872633
Chr06	26950000	90.7521367521367
Chr06	26975000	91.1531388712746
Chr06	27000000	90.2754342431762
Chr06	27025000	89.758945386064
Chr06	27050000	88.3650793650794
Chr06	27075000	88.6991525423729
Chr06	27100000	89.7613312202853
Chr06	27125000	88.6201448321264
Chr06	27150000	89.4546341463415
Chr06	27175000	89.5808063978674
Chr06	27200000	89.944685104965
Chr06	27225000	91.6966911764706
Chr06	27250000	91.7188389299943
Chr06	27275000	91.5592505854801
Chr06	27300000	91.3191180033923
Chr06	27325000	91.2430855112916
Chr06	27350000	91.2984293193717
Chr06	27375000	91.162078458362
Chr06	27400000	91.2623877618889
Chr06	27425000	91.0583277140931
Chr06	27450000	91.2803799541435
Chr06	27475000	91.4225721784777
Chr06	27500000	91.3715335783495
Chr06	27525000	91.7701612903226
Chr06	27550000	91.612780656304
Chr06	27575000	91.1030860144452
Chr06	27600000	90.9851150202977
Chr06	27625000	90.450208913649
Chr06	27650000	90.769976596456
Chr06	27675000	91.4214586255259
Chr06	27700000	91.1923725953426
Chr06	27725000	90.7382853175981
Chr06	27750000	90.1480932987782
Chr06	27775000	89.9190972222222
Chr06	27800000	90.347667638484
Chr06	27825000	90.5331022530329
Chr06	27850000	90.1942376173519
Chr06	27875000	88.4399473511023
Chr06	27900000	88.0612577386771
Chr06	27925000	88.4494047619048
Chr06	27950000	88.5396296296296
Chr06	27975000	87.2877470355731
Chr06	28000000	86.9938104448743
Chr06	28025000	87.2261724659607
Chr06	28050000	87.7048192771084
Chr06	28075000	90.7430007178751
Chr06	28100000	89.5729690869878
Chr06	28125000	89.6136606189968
Chr06	28150000	89.3096539162113
Chr06	28175000	87.8144510698001
Chr06	28200000	89.6826161790017
Chr06	28225000	89.5787947147921
Chr06	28250000	89.7424058323208
Chr06	28275000	90.4532695374801
Chr06	28300000	90.3857852265674
Chr06	28325000	90.2078469520104
Chr06	28350000	90.4646566164154
Chr06	28375000	89.8864642631246
Chr06	28400000	89.8317227590803
Chr06	28425000	90.4409769335142
Chr06	28450000	90.6580345285525
Chr06	28475000	91.7037158829333
Chr06	28500000	91.814145258484
Chr06	28525000	90.9836520666255
Chr06	28550000	89.234831813895
Chr06	28575000	89.5939993616342
Chr06	28600000	89.385303514377
Chr06	28625000	88.6013793103448
Chr06	28650000	90.3305564811729
Chr06	28675000	89.3491022099447
Chr06	28700000	88.7295936713412
Chr06	28725000	88.6131039531479
Chr06	28750000	88.3054263565892
Chr06	28775000	89.0606891151135
Chr06	28800000	89.7472072817542
Chr06	28825000	91.3197932053176
Chr06	28850000	91.7854622441778
Chr06	28875000	91.4323218547562
Chr06	28900000	91.8202175303903
Chr06	28925000	92.1586845466156
Chr06	28950000	91.7417920656635
Chr06	28975000	92.390200286123
Chr06	29000000	92.0218206614388
Chr06	29025000	91.7116712707182
Chr06	29050000	91.6632653061225
Chr06	29075000	91.7041457286432
Chr06	29100000	90.371240926374
Chr06	29125000	89.2777191129884
Chr06	29150000	88.2257832193014
Chr06	29175000	88.3091436865022
Chr06	29200000	89.8680836707153
Chr06	29225000	90.9195282691641
Chr06	29250000	91.4492803289925
Chr06	29275000	90.6306856754922
Chr06	29300000	90.7375613174492
Chr06	29325000	90.5099793530626
Chr06	29350000	91.5514201762978
Chr06	29375000	91.9782113821138
Chr06	29400000	90.9244722955145
Chr06	29425000	90.7259664728019
Chr06	29450000	90.4138827023014
Chr06	29475000	90.2229199372056
Chr06	29500000	89.8104789193614
Chr06	29525000	87.7585460839463
Chr06	29550000	87.3660455486542
Chr06	29575000	87.8052090975789
Chr06	29600000	89.3444976076555
Chr06	29625000	90.7450735064123
Chr06	29650000	90.9130028063611
Chr06	29675000	90.7839919624916
Chr06	29700000	90.1636112071947
Chr06	29725000	90.5361508906741
Chr06	29750000	90.3808849557522
Chr06	29775000	90.9890430971512
Chr06	29800000	91.6551851851852
Chr06	29825000	89.1980657640232
Chr06	29850000	89.1894696387394
Chr06	29875000	88.349815498155
Chr06	29900000	88.2398932112891
Chr06	29925000	89.8904526435907
Chr06	29950000	90.1640625
Chr06	29975000	90.3458117123795
Chr06	30000000	89.9037396121884
Chr06	30025000	90.8316361167685
Chr06	30050000	90.3972371967655
Chr06	30075000	90.3024973619416
Chr06	30100000	90.5122540559199
Chr06	30125000	89.188061848256
Chr06	30150000	89.5817857142857
Chr06	30175000	90.1349797023004
Chr06	30200000	90.6160498097544
Chr06	30225000	91.6503496503497
Chr06	30250000	91.6218982630273
Chr06	30275000	91.8128674069236
Chr06	30300000	91.3618638466623
Chr06	30325000	89.2710408794229
Chr06	30350000	88.7399697199092
Chr06	30375000	87.2444968553459
Chr06	30400000	85.5789053136237
Chr06	30425000	87.5787631271879
Chr06	30450000	87.6720392431675
Chr06	30475000	88.3982125124131
Chr06	30500000	89.1401115933044
Chr06	30525000	88.8088186903587
Chr06	30550000	88.4331597222222
Chr06	30575000	87.9663978494624
Chr06	30600000	87.5192012288786
Chr06	30625000	81.8676470588235
Chr06	33375000	93.2307692307692
Chr06	33400000	90.1709770114943
Chr06	33425000	90.0800835654596
Chr06	33450000	90.7376599634369
Chr06	33475000	90.7872727272727
Chr06	33500000	90.03130374957
Chr06	33525000	89.6956993133357
Chr06	33550000	89.3630996309963
Chr06	33575000	89.3430933517051
Chr06	33600000	89.5241134751773
Chr06	33625000	89.75622406639
Chr06	33650000	89.8192307692308
Chr06	33675000	89.3537263626251
Chr06	33700000	90.0060263653484
Chr06	33725000	89.7336160370085
Chr06	33750000	89.7850187265918
Chr06	33775000	90.8187279151943
Chr06	33800000	91.2602179836512
Chr06	33825000	92.0536678310575
Chr06	33850000	92.1410748560461
Chr06	33875000	92.1184771906794
Chr06	33900000	91.0484685291148
Chr06	33925000	90.0836820083682
Chr06	33950000	88.7655906089508
Chr06	33975000	88.8760330578512
Chr06	34000000	90.1892523364486
Chr06	34025000	90.5585209003215
Chr06	34050000	90.962269846061
Chr06	34075000	90.1672727272727
Chr06	34100000	89.5196738745126
Chr06	34125000	89.1561165048544
Chr06	34150000	89.6785143769968
Chr06	34175000	89.1906796116505
Chr06	34200000	89.5214259992798
Chr06	34225000	89.8862745098039
Chr06	34250000	89.9982161969319
Chr06	34275000	91.1956219596942
Chr06	34300000	89.7619557458958
Chr06	34325000	89.0712063601797
Chr06	34350000	89.3350409836066
Chr06	34375000	89.0331769436997
Chr06	34400000	89.9330175913396
Chr06	34425000	90.3212520593081
Chr06	34450000	90.3065035415325
Chr06	34475000	90.5133248730965
Chr06	34500000	90.8341493268054
Chr06	34525000	90.9161714106975
Chr06	34550000	90.485012755102
Chr06	34575000	90.9350730040385
Chr06	34600000	90.8169513374154
Chr06	34625000	90.5449256625727
Chr06	34650000	90.475340687865
Chr06	34675000	89.6536899119837
Chr06	34700000	89.9390845070423
Chr06	34725000	90.8807089297887
Chr06	34750000	90.9131029763941
Chr06	34775000	91.3823630726834
Chr06	34800000	91.0748056994819
Chr06	34825000	91.1760335917313
Chr06	34850000	91.1051424828038
Chr06	34875000	90.8036470205145
Chr06	34900000	90.8022412656559
Chr06	34925000	90.3009510869565
Chr06	34950000	90.4722315718613
Chr06	34975000	90.3620928620929
Chr06	35000000	90.2517755681818
Chr06	35025000	90.7443962400578
Chr06	35050000	90.7259978425027
Chr06	35075000	91.0060822898032
Chr06	35100000	91.2056838365897
Chr06	35125000	90.6311063218391
Chr06	35150000	90.7235921972764
Chr06	35175000	90.3107569721115
Chr06	35200000	90.1036740632957
Chr06	35225000	90.5216949152542
Chr06	35250000	89.9646291208791
Chr06	35275000	90.8064192577733
Chr06	35300000	91.6405079778574
Chr06	35325000	91.4319695528068
Chr06	35350000	92.1186388718578
Chr06	35375000	91.3433792882334
Chr06	35400000	90.3593590180702
Chr06	35425000	90.2520825787758
Chr06	35450000	90.161145194274
Chr06	35475000	90.1244200759173
Chr06	35500000	90.6526064464783
Chr06	35525000	91.3441455696203
Chr06	35550000	91.4882352941176
Chr06	35575000	91.9726162982514
Chr06	35600000	92.3352084712111
Chr06	35625000	89.5984143398828
Chr06	35650000	88.9038112522686
Chr06	35675000	88.6911507520112
Chr06	35700000	87.6683291770574
Chr06	35725000	90.4247221286629
Chr06	35750000	90.725278551532
Chr06	35775000	90.6732780382257
Chr06	35800000	90.6021469305602
Chr06	35825000	90.4839952578542
Chr06	35850000	90.7249224405377
Chr06	35875000	91.2099169943207
Chr06	35900000	92.1864047756595
Chr06	35925000	92.8600626035721
Chr06	35950000	92.9986804901037
Chr06	35975000	92.9149596523898
Chr06	36000000	92.5142439737034
Chr06	36025000	91.1065598100326
Chr06	36050000	89.888961250407
Chr06	36075000	89.420632037777
Chr06	36100000	89.6509001058948
Chr06	36125000	88.1342908438061
Chr06	36150000	88.483534398435
Chr06	36175000	88.3488664987405
Chr06	36200000	87.3169014084507
Chr06	36225000	89.4919703520692
Chr06	36250000	90.3224734042553
Chr06	36275000	91.1768663889779
Chr06	36300000	91.7734668335419
Chr06	36325000	91.3315085158151
Chr06	36350000	91.0457796852647
Chr06	36375000	90.8815341787813
Chr06	36400000	91.330604534005
Chr06	36425000	91.3714953271028
Chr06	36450000	90.2657534246575
Chr06	36475000	89.9941329856584
Chr06	36500000	89.7010173941582
Chr06	36525000	89.6887900920927
Chr06	36550000	91.4047849983834
Chr06	36575000	91.6622472654955
Chr06	36600000	91.4223744292238
Chr06	36625000	91.3229480737018
Chr06	36650000	91.1792905081496
Chr06	36675000	91.3447004608295
Chr06	36700000	91.177398989899
Chr06	36725000	91.746835443038
Chr06	36750000	91.1187155368148
Chr06	36775000	91.0855578370979
Chr06	36800000	91.5796564499832
Chr06	36825000	91.0029576076241
Chr06	36850000	90.7251784555483
Chr06	36875000	89.9467716535433
Chr06	36900000	89.6169417626908
Chr06	36925000	89.650064683053
Chr06	36950000	90.0955534531693
Chr06	36975000	90.6248002556727
Chr06	37000000	89.487423521414
Chr06	37025000	90.1524547803618
Chr06	37050000	89.7382098171319
Chr06	37075000	86.5876221498371
Chr06	37100000	88.3333333333333
Chr06	37125000	87.7889879057925
Chr06	37150000	88.2077922077922
Chr06	37175000	91.3160027008778
Chr06	37200000	91.2511644571838
Chr06	37225000	91.1080459770115
Chr06	37250000	90.7984738120014
