Chromosome	WindowPosition	Coverage
Chr06	83250000	0.000348
Chr06	83500000	0.000348
Chr06	83750000	0.000196
Chr06	84000000	6e-05
Chr07	500000	0
Chr07	750000	0
Chr07	1000000	0
Chr07	1250000	0.000258
Chr07	1500000	0.000509
Chr07	1750000	0.000509
Chr07	2000000	0.000509
Chr07	2250000	0.00046
Chr07	2500000	0.000209
Chr07	2750000	0.000209
Chr07	3000000	0.000245
Chr07	3250000	3.6e-05
Chr07	3500000	0.000166
Chr07	3750000	0.000166
Chr07	4000000	0.00013
Chr07	4250000	0.00013
Chr07	4500000	0
Chr07	4750000	0
Chr07	5000000	0
Chr07	5250000	0.00014
Chr07	5500000	0.000861
Chr07	5750000	0.000861
Chr07	6000000	0.000861
Chr07	6250000	0.000721
Chr07	6500000	0
Chr07	6750000	0
Chr07	7000000	8.3e-05
Chr07	7250000	0.000334
Chr07	7500000	0.000334
Chr07	7750000	0.000334
Chr07	8000000	0.000442
Chr07	8250000	0.000191
Chr07	8500000	0.000191
Chr07	8750000	0.000191
Chr07	9000000	0
Chr07	9250000	0
Chr07	9500000	0
Chr07	9750000	0
Chr07	10000000	0.000272
Chr07	10250000	0.000366
Chr07	10500000	0.000366
Chr07	10750000	0.000366
Chr07	11000000	9.4e-05
Chr07	11250000	0.000573
Chr07	11500000	0.000573
Chr07	11750000	0.001086
Chr07	12000000	0.001086
Chr07	12250000	0.000513
Chr07	12500000	0.00116
Chr07	12750000	0.000647
Chr07	13000000	0.000647
Chr07	13250000	0.000647
Chr07	13500000	0.000163
Chr07	13750000	0.000163
Chr07	14000000	0.000282
Chr07	14250000	0.000282
Chr07	14500000	0.000222
Chr07	14750000	0.000222
Chr07	15000000	0.000103
Chr07	15250000	0.000103
Chr07	15500000	0
Chr07	15750000	0
Chr07	16000000	0
Chr07	16250000	0
Chr07	16500000	0
Chr07	16750000	6.1e-05
Chr07	17000000	6.1e-05
Chr07	17250000	0.000712
Chr07	17500000	0.000712
Chr07	17750000	0.000651
Chr07	18000000	0.000651
Chr07	18250000	0
Chr07	18500000	0
Chr07	18750000	0
Chr07	19000000	0
Chr07	19250000	0
Chr07	19500000	8.6e-05
Chr07	19750000	8.6e-05
Chr07	20000000	8.6e-05
Chr07	20250000	0.000174
Chr07	20500000	8.8e-05
Chr07	20750000	8.8e-05
Chr07	21000000	8.8e-05
Chr07	21250000	3.9e-05
Chr07	21500000	0.000269
Chr07	21750000	0.000376
Chr07	22000000	0.000376
Chr07	22250000	0.000337
Chr07	22500000	0.000107
Chr07	22750000	0
Chr07	23000000	0
Chr07	23250000	7e-05
Chr07	23500000	7e-05
Chr07	23750000	7e-05
Chr07	24000000	7e-05
Chr07	24250000	0
Chr07	24500000	0
Chr07	24750000	0
Chr07	25000000	0
Chr07	25250000	0
Chr07	25500000	0.000112
Chr07	25750000	0.000112
Chr07	26000000	0.00021
Chr07	26250000	0.00021
Chr07	26500000	9.8e-05
Chr07	26750000	9.8e-05
Chr07	27000000	0
Chr07	27250000	0.00013
Chr07	27500000	0.00013
Chr07	27750000	0.00013
Chr07	28000000	0.000771
Chr07	28250000	0.000641
Chr07	28500000	0.000641
Chr07	28750000	0.000641
Chr07	29000000	0
Chr07	29250000	0
Chr07	29500000	0
Chr07	29750000	0
Chr07	30000000	0
Chr07	30250000	0.00013
Chr07	30500000	0.000416
Chr07	30750000	0.000416
Chr07	31000000	0.000416
Chr07	31250000	0.000286
Chr07	31500000	0
Chr07	31750000	0
Chr07	32000000	0
Chr07	32250000	0
Chr07	32500000	0
Chr07	32750000	0
Chr07	33000000	3.9e-05
Chr07	33250000	3.9e-05
Chr07	33500000	3.9e-05
Chr07	33750000	3.9e-05
Chr07	34000000	0
Chr07	34250000	0
Chr07	34500000	0
Chr07	34750000	0
Chr07	35000000	0
Chr07	35250000	0
Chr07	35500000	0
Chr07	35750000	0
Chr07	36000000	0
Chr07	36250000	0
Chr07	36500000	0
Chr07	36750000	0
Chr07	37000000	0
Chr07	37250000	0.000633
Chr07	37500000	0.000633
Chr07	37750000	0.000633
Chr07	38000000	0.000633
Chr07	38250000	0
Chr07	38500000	0
Chr07	38750000	0
Chr07	39000000	0
Chr07	39250000	0
Chr07	39500000	0
Chr07	39750000	0
Chr07	40000000	0
Chr07	40250000	0.000213
Chr07	40500000	0.000213
Chr07	40750000	0.000213
Chr07	41000000	0.000213
Chr07	41250000	0
Chr07	41500000	0
Chr07	41750000	0
Chr07	42000000	0
Chr07	42250000	0
Chr07	42500000	0
Chr07	42750000	0
Chr07	43000000	0
Chr07	43250000	0
Chr07	43500000	0
Chr07	43750000	0
Chr07	44000000	0
Chr07	44250000	0
Chr07	44500000	0
Chr07	44750000	0
Chr07	45000000	0
Chr07	45250000	0
Chr07	45500000	0
Chr07	45750000	0
Chr07	46000000	0
Chr07	46250000	0
Chr07	46500000	0
Chr07	46750000	0
Chr07	47000000	0
Chr07	47250000	0
Chr07	47500000	0
Chr07	47750000	0
Chr07	48000000	0
Chr07	48250000	0
Chr07	48500000	0
Chr07	48750000	0
Chr07	49000000	0
Chr07	49250000	0
Chr07	49500000	0
Chr07	49750000	0
Chr07	50000000	0
Chr07	50250000	0
Chr07	50500000	0
Chr07	50750000	0
Chr07	51000000	0
Chr07	51250000	0
Chr07	51500000	0
Chr07	51750000	0
Chr07	52000000	0
Chr07	52250000	0
Chr07	52500000	0
Chr07	52750000	0
Chr07	53000000	0
Chr07	53250000	0
Chr07	53500000	9.4e-05
Chr07	53750000	9.4e-05
Chr07	54000000	9.4e-05
Chr07	54250000	9.4e-05
Chr07	54500000	0
Chr07	54750000	0
Chr07	55000000	0
Chr07	55250000	0
Chr07	55500000	0
Chr07	55750000	0
Chr07	56000000	0
Chr07	56250000	0
Chr07	56500000	0
Chr07	56750000	0
Chr07	57000000	0
Chr07	57250000	0
Chr07	57500000	0
Chr07	57750000	0
Chr07	58000000	0
Chr07	58250000	0
Chr07	58500000	0
Chr07	58750000	0
Chr07	59000000	0
Chr07	59250000	0.00013
Chr07	59500000	0.00013
Chr07	59750000	0.000458
Chr07	60000000	0.000763
Chr07	60250000	0.000824
Chr07	60500000	0.000986
Chr07	60750000	0.000658
Chr07	61000000	0.000353
Chr07	61250000	0.000162
Chr07	61500000	0
Chr07	61750000	5.2e-05
Chr07	62000000	5.2e-05
Chr07	62250000	5.2e-05
Chr07	62500000	0.000112
Chr07	62750000	6e-05
Chr07	63000000	6e-05
Chr07	63250000	0.000115
Chr07	63500000	5.5e-05
Chr07	63750000	5.5e-05
Chr07	64000000	5.5e-05
Chr07	64250000	0
Chr07	64500000	0.000124
Chr07	64750000	0.000124
Chr07	65000000	0.000124
Chr07	65250000	0.000124
Chr07	65500000	0.0001
Chr07	65750000	0.00033
Chr07	66000000	0.00033
Chr07	66250000	0.000384
Chr07	66500000	0.000284
Chr07	66750000	0.000258
Chr07	67000000	0.000258
Chr07	67250000	0.000204
Chr07	67500000	0.000204
Chr07	67750000	0
Chr07	68000000	0
Chr07	68250000	0
Chr07	68500000	0
Chr07	68750000	0
Chr07	69000000	0
Chr07	69250000	0
Chr07	69500000	0
Chr07	69750000	5.5e-05
Chr07	70000000	5.5e-05
Chr07	70250000	0.000254
Chr07	70500000	0.000254
Chr07	70750000	0.000199
Chr07	71000000	0.000199
Chr07	71250000	0
Chr07	71500000	0
Chr07	71750000	0
Chr07	72000000	0.000171
Chr07	72250000	0.000171
Chr07	72500000	0.000171
Chr07	72750000	0.000543
Chr07	73000000	0.000372
Chr07	73250000	0.000372
Chr07	73500000	0.000372
Chr07	73750000	0
Chr07	74000000	0
Chr07	74250000	0
Chr07	74500000	0
Chr07	74750000	0.0002
Chr07	75000000	0.0002
Chr07	75250000	0.0002
Chr07	75500000	0.000459
Chr07	75750000	0.000325
Chr07	76000000	0.000325
Chr07	76250000	0.000325
Chr07	76500000	0.000302
Chr07	76750000	0.000565
Chr07	77000000	0.001478
Chr07	77250000	0.001653
Chr07	77500000	0.001612
Chr07	77750000	0.001283
Chr07	78000000	0.000694
Chr07	78250000	0.000519
Chr07	78500000	0.000324
Chr07	78750000	0.000741
Chr07	79000000	0.000417
Chr07	79250000	0.000417
Chr07	79500000	0.000417
Chr07	79750000	0
Chr07	80000000	0
Chr07	80250000	0
Chr07	80500000	0
Chr07	80750000	0
Chr07	81000000	0
Chr07	81250000	0
Chr07	81500000	0
Chr07	81750000	0
Chr07	82000000	0
Chr08	500000	5.5e-05
Chr08	750000	0.000317
Chr08	1000000	0.000317
Chr08	1250000	0.000262
Chr08	1500000	0.000262
Chr08	1750000	0
Chr08	2000000	0
Chr08	2250000	0.000285
Chr08	2500000	0.000285
Chr08	2750000	0.000285
Chr08	3000000	0.000285
Chr08	3250000	0
Chr08	3500000	0.000153
Chr08	3750000	0.000153
Chr08	4000000	0.000153
Chr08	4250000	0.000153
Chr08	4500000	0
Chr08	4750000	0
Chr08	5000000	0
Chr08	5250000	0.00047
Chr08	5500000	0.00047
Chr08	5750000	0.000516
Chr08	6000000	0.000516
Chr08	6250000	4.6e-05
Chr08	6500000	4.6e-05
Chr08	6750000	0.000304
Chr08	7000000	0.000304
Chr08	7250000	0.000304
Chr08	7500000	0.000375
Chr08	7750000	0.000248
Chr08	8000000	0.000248
Chr08	8250000	0.000248
Chr08	8500000	0.000177
Chr08	8750000	0
Chr08	9000000	7.6e-05
Chr08	9250000	7.6e-05
Chr08	9500000	7.6e-05
Chr08	9750000	7.6e-05
Chr08	10000000	0
Chr08	10250000	0.000125
Chr08	10500000	0.000125
Chr08	10750000	0.000125
Chr08	11000000	0.000125
Chr08	11250000	0
Chr08	11500000	0
Chr08	11750000	0.000271
Chr08	12000000	0.000271
Chr08	12250000	0.000377
Chr08	12500000	0.000377
Chr08	12750000	0.000106
Chr08	13000000	0.000106
Chr08	13250000	0
Chr08	13500000	0
Chr08	13750000	0.000492
Chr08	14000000	0.000492
Chr08	14250000	0.000492
Chr08	14500000	0.000492
Chr08	14750000	4.7e-05
Chr08	15000000	9.8e-05
Chr08	15250000	0.000225
Chr08	15500000	0.000225
Chr08	15750000	0.000178
Chr08	16000000	0.000385
Chr08	16250000	0.000258
Chr08	16500000	0.000534
Chr08	16750000	0.000534
Chr08	17000000	0.000438
Chr08	17250000	0.000438
Chr08	17500000	0.000162
Chr08	17750000	0.000162
Chr08	18000000	9.6e-05
Chr08	18250000	9.6e-05
Chr08	18500000	0.000184
Chr08	18750000	0.000184
Chr08	19000000	0.000347
Chr08	19250000	0.000347
Chr08	19500000	0.000511
Chr08	19750000	0.000511
Chr08	20000000	0.000611
Chr08	20250000	0.000611
Chr08	20500000	0.001022
Chr08	20750000	0.00137
Chr08	21000000	0.001283
Chr08	21250000	0.001601
Chr08	21500000	0.000938
Chr08	21750000	0.000632
Chr08	22000000	0.000512
Chr08	22250000	0.000271
Chr08	22500000	0.000322
Chr08	22750000	0.00028
Chr08	23000000	0.000128
Chr08	23250000	0.000274
Chr08	23500000	0.000223
Chr08	23750000	0.00042
Chr08	24000000	0.000487
Chr08	24250000	0.000264
Chr08	24500000	0.000521
Chr08	24750000	0.000324
Chr08	25000000	0.000257
Chr08	25250000	0.000257
Chr08	25500000	0.000256
Chr08	25750000	0.000585
Chr08	26000000	0.000585
Chr08	26250000	0.000585
Chr08	26500000	0.000329
Chr08	26750000	0
Chr08	27000000	7.7e-05
Chr08	27250000	7.7e-05
Chr08	27500000	7.7e-05
Chr08	27750000	0.000141
Chr08	28000000	6.4e-05
Chr08	28250000	6.4e-05
Chr08	28500000	6.4e-05
Chr08	28750000	0
Chr08	29000000	0
Chr08	29250000	0
Chr08	29500000	0
Chr08	29750000	0
Chr08	30000000	0
Chr08	30250000	0
Chr08	30500000	0
Chr08	30750000	0
Chr08	31000000	0
Chr08	31250000	0.001175
Chr08	31500000	0.001346
Chr08	31750000	0.001346
Chr08	32000000	0.001578
Chr08	32250000	0.000403
Chr08	32500000	0.000232
Chr08	32750000	0.000232
Chr08	33000000	0
Chr08	33250000	0
Chr08	33500000	0
Chr08	33750000	0
Chr08	34000000	0
Chr08	34250000	0
Chr08	34500000	0
Chr08	34750000	0.000197
Chr08	35000000	0.000584
Chr08	35250000	0.000584
Chr08	35500000	0.000584
Chr08	35750000	0.000387
Chr08	36000000	0
Chr08	36250000	0
Chr08	36500000	0
Chr08	36750000	0
Chr08	37000000	0
Chr08	37250000	0
Chr08	37500000	0
Chr08	37750000	0
Chr08	38000000	0
Chr08	38250000	0
Chr08	38500000	0
Chr08	38750000	0
Chr08	39000000	0
Chr08	39250000	0
Chr08	39500000	0
Chr08	39750000	0
Chr08	40000000	0
Chr08	40250000	0
Chr08	40500000	0
Chr08	40750000	0
Chr08	41000000	0
Chr08	41250000	0
Chr08	41500000	0
Chr08	41750000	0
Chr08	42000000	0
Chr08	42250000	0
Chr08	42500000	0.000135
Chr08	42750000	0.000135
Chr08	43000000	0.000135
Chr08	43250000	0.000135
Chr08	43500000	0
Chr08	43750000	0.000265
Chr08	44000000	0.000265
Chr08	44250000	0.000265
Chr08	44500000	0.000265
Chr08	44750000	0
Chr08	45000000	0
Chr08	45250000	6.4e-05
Chr08	45500000	6.4e-05
Chr08	45750000	6.4e-05
Chr08	46000000	6.4e-05
Chr08	46250000	0
Chr08	46500000	0
Chr08	46750000	0
Chr08	47000000	0
Chr08	47250000	0
Chr08	47500000	0
Chr08	47750000	0
Chr08	48000000	0
Chr08	48250000	0
Chr08	48500000	0
Chr08	48750000	5.9e-05
Chr08	49000000	5.9e-05
Chr08	49250000	5.9e-05
Chr08	49500000	5.9e-05
Chr08	49750000	0
Chr08	50000000	0
Chr08	50250000	0
Chr08	50500000	0
Chr08	50750000	0
Chr08	51000000	6.7e-05
Chr08	51250000	6.7e-05
Chr08	51500000	0.000153
Chr08	51750000	0.000153
Chr08	52000000	8.6e-05
Chr08	52250000	0.000227
Chr08	52500000	0.000141
Chr08	52750000	0.000272
Chr08	53000000	0.000272
Chr08	53250000	0.000131
Chr08	53500000	0.000131
Chr08	53750000	0
Chr08	54000000	0
Chr08	54250000	0
Chr08	54500000	0
Chr08	54750000	0
Chr08	55000000	0
Chr08	55250000	0
Chr08	55500000	0
Chr08	55750000	0
Chr08	56000000	0
Chr08	56250000	0
Chr08	56500000	0
Chr08	56750000	0
Chr08	57000000	0
Chr08	57250000	6.8e-05
Chr08	57500000	6.8e-05
Chr08	57750000	6.8e-05
Chr08	58000000	6.8e-05
Chr08	58250000	0
Chr08	58500000	0
Chr08	58750000	0
Chr08	59000000	0
Chr08	59250000	4.1e-05
Chr08	59500000	4.1e-05
Chr08	59750000	4.1e-05
Chr08	60000000	4.1e-05
Chr08	60250000	0
Chr08	60500000	0
Chr08	60750000	0
Chr08	61000000	0
Chr08	61250000	0
Chr08	61500000	0.000128
Chr08	61750000	0.000128
Chr08	62000000	0.000128
Chr08	62250000	0.000128
Chr08	62500000	0
Chr08	62750000	6.5e-05
Chr08	63000000	6.5e-05
Chr08	63250000	0.000142
Chr08	63500000	0.000142
Chr08	63750000	7.7e-05
Chr08	64000000	0.000294
Chr08	64250000	0.000217
Chr08	64500000	0.000217
Chr08	64750000	0.000217
Chr08	65000000	0
Chr08	65250000	0
Chr08	65500000	0
Chr08	65750000	0
Chr08	66000000	0
Chr08	66250000	8.5e-05
Chr08	66500000	8.5e-05
Chr08	66750000	0.000178
Chr08	67000000	0.000178
Chr08	67250000	9.3e-05
Chr08	67500000	9.3e-05
Chr08	67750000	0
Chr08	68000000	0.000357
Chr08	68250000	0.000357
Chr08	68500000	0.000357
Chr08	68750000	0.000512
Chr08	69000000	0.000155
Chr08	69250000	0.000155
Chr08	69500000	0.000155
Chr08	69750000	0
Chr08	70000000	0
Chr08	70250000	0
Chr08	70500000	0
Chr08	70750000	0
Chr08	71000000	0
Chr08	71250000	0
Chr08	71500000	5.7e-05
Chr08	71750000	5.7e-05
Chr08	72000000	5.7e-05
Chr08	72250000	5.7e-05
Chr08	72500000	0
Chr08	72750000	0
Chr08	73000000	0.000101
Chr08	73250000	0.000101
Chr08	73500000	0.000101
Chr08	73750000	0.000276
Chr08	74000000	0.000249
Chr08	74250000	0.000249
Chr08	74500000	0.000249
Chr08	74750000	7.4e-05
Chr08	75000000	0
Chr08	75250000	0.000257
Chr08	75500000	0.000488
Chr08	75750000	0.000488
Chr08	76000000	0.000488
Chr08	76250000	0.000231
Chr08	76500000	5.3e-05
Chr08	76750000	5.3e-05
Chr08	77000000	0.000335
Chr08	77250000	0.000335
Chr08	77500000	0.000282
Chr08	77750000	0.000375
Chr08	78000000	9.3e-05
Chr08	78250000	0.000799
Chr08	78500000	0.000799
Chr08	78750000	0.000706
Chr09	500000	0.000386
Chr09	750000	0.000521
Chr09	1000000	0.000521
Chr09	1250000	0.000521
Chr09	1500000	0.00036
Chr09	1750000	0.001164
Chr09	2000000	0.001164
Chr09	2250000	0.001164
Chr09	2500000	0.001164
Chr09	2750000	0.000186
Chr09	3000000	0.000413
Chr09	3250000	0.000604
Chr09	3500000	0.001175
Chr09	3750000	0.000989
Chr09	4000000	0.000762
Chr09	4250000	0.000612
Chr09	4500000	4.1e-05
Chr09	4750000	4.1e-05
Chr09	5000000	4.1e-05
Chr09	5250000	0.000379
Chr09	5500000	0.000379
Chr09	5750000	0.000379
Chr09	6000000	0.000379
Chr09	6250000	0
Chr09	6500000	4.2e-05
Chr09	6750000	0.000124
Chr09	7000000	0.000124
Chr09	7250000	0.000203
Chr09	7500000	0.000161
Chr09	7750000	7.9e-05
Chr09	8000000	7.9e-05
Chr09	8250000	0.000316
Chr09	8500000	0.000316
Chr09	8750000	0.000405
Chr09	9000000	0.000535
Chr09	9250000	0.000219
Chr09	9500000	0.000219
Chr09	9750000	0.00013
Chr09	10000000	0
Chr09	10250000	0
Chr09	10500000	0
Chr09	10750000	5.3e-05
Chr09	11000000	5.3e-05
Chr09	11250000	5.3e-05
Chr09	11500000	5.3e-05
Chr09	11750000	0
Chr09	12000000	0
Chr09	12250000	0
Chr09	12500000	0
Chr09	12750000	0
Chr09	13000000	0
Chr09	13250000	0
Chr09	13500000	0
Chr09	13750000	0
Chr09	14000000	0
Chr09	14250000	0
Chr09	14500000	0
Chr09	14750000	0
Chr09	15000000	0
Chr09	15250000	0
Chr09	15500000	0.000139
Chr09	15750000	0.000139
Chr09	16000000	0.000139
Chr09	16250000	0.000139
Chr09	16500000	0
Chr09	16750000	0
Chr09	17000000	0
Chr09	17250000	0
Chr09	17500000	0
Chr09	17750000	0.000578
Chr09	18000000	0.000578
Chr09	18250000	0.000635
Chr09	18500000	0.000635
Chr09	18750000	5.7e-05
Chr09	19000000	5.7e-05
Chr09	19250000	0
Chr09	19500000	0
Chr09	19750000	0
Chr09	20000000	0
Chr09	20250000	0
Chr09	20500000	0
Chr09	20750000	0
Chr09	21000000	0
Chr09	21250000	0
Chr09	21500000	0
Chr09	21750000	9e-05
Chr09	22000000	9e-05
Chr09	22250000	9e-05
Chr09	22500000	9e-05
Chr09	22750000	0.000429
Chr09	23000000	0.000573
Chr09	23250000	0.000573
Chr09	23500000	0.000573
Chr09	23750000	0.000144
Chr09	24000000	0
Chr09	24250000	0
Chr09	24500000	0
Chr09	24750000	0
Chr09	25000000	0
Chr09	25250000	0
Chr09	25500000	0
Chr09	25750000	0
Chr09	26000000	0
Chr09	26250000	0
Chr09	26500000	0
Chr09	26750000	0
Chr09	27000000	0
Chr09	27250000	0
Chr09	27500000	0
Chr09	27750000	0
Chr09	28000000	0
Chr09	28250000	0
Chr09	28500000	0
Chr09	28750000	0
Chr09	29000000	0
Chr09	29250000	0
Chr09	29500000	0
Chr09	29750000	0
Chr09	30000000	0
Chr09	30250000	4.2e-05
Chr09	30500000	0.000206
Chr09	30750000	0.000206
Chr09	31000000	0.000206
Chr09	31250000	0.000164
Chr09	31500000	0
Chr09	31750000	0
Chr09	32000000	0
Chr09	32250000	0
Chr09	32500000	0
Chr09	32750000	0
Chr09	33000000	0
Chr09	33250000	0.003589
Chr09	33500000	0.003589
Chr09	33750000	0.003589
Chr09	34000000	0.003589
Chr09	34250000	0
Chr09	34500000	0
Chr09	34750000	0
Chr09	35000000	0
Chr09	35250000	0
Chr09	35500000	0
Chr09	35750000	0.00029
Chr09	36000000	0.00029
Chr09	36250000	0.00029
Chr09	36500000	0.00029
Chr09	36750000	0
Chr09	37000000	0
Chr09	37250000	0
Chr09	37500000	0
Chr09	37750000	0
Chr09	38000000	0
Chr09	38250000	0
Chr09	38500000	0
Chr09	38750000	0
Chr09	39000000	0
Chr09	39250000	0
Chr09	39500000	0
Chr09	39750000	0
Chr09	40000000	0
Chr09	40250000	0
Chr09	40500000	0
Chr09	40750000	0
Chr09	41000000	0
Chr09	41250000	0
Chr09	41500000	0
Chr09	41750000	0
Chr09	42000000	0
Chr09	42250000	0
Chr09	42500000	0.000232
Chr09	42750000	0.000685
Chr09	43000000	0.001113
Chr09	43250000	0.001113
Chr09	43500000	0.000881
Chr09	43750000	0.000428
Chr09	44000000	0
Chr09	44250000	0
Chr09	44500000	0
Chr09	44750000	0
Chr09	45000000	0
Chr09	45250000	0
Chr09	45500000	0
Chr09	45750000	0
Chr09	46000000	0
Chr09	46250000	0
Chr09	46500000	0
Chr09	46750000	0
Chr09	47000000	0
Chr09	47250000	0
Chr09	47500000	6.8e-05
Chr09	47750000	6.8e-05
Chr09	48000000	0.000223
Chr09	48250000	0.000223
Chr09	48500000	0.000155
Chr09	48750000	0.000284
Chr09	49000000	0.000129
Chr09	49250000	0.000129
Chr09	49500000	0.000129
Chr09	49750000	0
Chr09	50000000	0
Chr09	50250000	0
Chr09	50500000	0
Chr09	50750000	0
Chr09	51000000	4.6e-05
Chr09	51250000	4.6e-05
Chr09	51500000	0.000283
Chr09	51750000	0.000283
Chr09	52000000	0.000237
Chr09	52250000	0.000237
Chr09	52500000	0
Chr09	52750000	0
Chr09	53000000	0
Chr09	53250000	0
Chr09	53500000	0
Chr09	53750000	0
Chr09	54000000	0
Chr09	54250000	0
Chr09	54500000	0
Chr09	54750000	0.000178
Chr09	55000000	0.000178
Chr09	55250000	0.000178
Chr09	55500000	0.000178
Chr09	55750000	0
Chr09	56000000	0
Chr09	56250000	0
Chr09	56500000	0
Chr09	56750000	0
Chr09	57000000	0.00022
Chr09	57250000	0.00022
Chr09	57500000	0.00022
Chr09	57750000	0.000342
Chr09	58000000	0.000314
Chr09	58250000	0.000314
Chr09	58500000	0.000314
Chr09	58750000	0.000482
Chr09	59000000	0.00029
Chr09	59250000	0.000583
Chr09	59500000	0.000664
Chr09	59750000	0.000374
Chr09	60000000	0.000754
Chr09	60250000	0.000461
Chr09	60500000	0.00038
Chr09	60750000	0.00038
Chr09	61000000	0
Chr09	61250000	0
Chr09	61500000	0
Chr09	61750000	0
Chr09	62000000	0
Chr09	62250000	0
Chr09	62500000	0.000341
Chr09	62750000	0.000717
Chr09	63000000	0.000991
Chr09	63250000	0.000991
Chr09	63500000	0.001076
Chr09	63750000	0.0007
Chr09	64000000	0.000426
Chr09	64250000	0.000426
Chr09	64500000	0
Chr09	64750000	0
Chr09	65000000	0
Chr09	65250000	0.000291
Chr09	65500000	0.000291
Chr09	65750000	0.000291
Chr09	66000000	0.000291
Chr09	66250000	0
Chr09	66500000	0.000133
Chr09	66750000	0.000133
Chr09	67000000	0.000615
Chr09	67250000	0.000615
Chr09	67500000	0.000482
Chr09	67750000	0.000482
Chr09	68000000	7.7e-05
Chr09	68250000	7.7e-05
Chr09	68500000	7.7e-05
Chr09	68750000	0.00051
Chr09	69000000	0.000433
Chr09	69250000	0.000433
Chr09	69500000	0.000433
Chr09	69750000	9.7e-05
Chr09	70000000	9.7e-05
Chr09	70250000	9.7e-05
Chr09	70500000	0.000233
Chr09	70750000	0.000214
Chr09	71000000	0.000214
Chr09	71250000	0.000214
Chr09	71500000	0.000567
Chr09	71750000	0.000489
Chr09	72000000	0.000765
Chr09	72250000	0.000765
Chr09	72500000	0.000276
Chr09	72750000	0.000276
Chr09	73000000	0
Chr09	73250000	0
Chr09	73500000	0
Chr09	73750000	0
Chr09	74000000	0
Chr10	500000	0
Chr10	750000	0.000192
Chr10	1000000	0.000192
Chr10	1250000	0.000268
Chr10	1500000	0.000268
Chr10	1750000	7.6e-05
Chr10	2000000	7.6e-05
Chr10	2250000	0
Chr10	2500000	0
Chr10	2750000	0
Chr10	3000000	0
Chr10	3250000	0
Chr10	3500000	0
Chr10	3750000	0.000285
Chr10	4000000	0.000285
Chr10	4250000	0.000285
Chr10	4500000	0.000285
Chr10	4750000	0
Chr10	5000000	0
Chr10	5250000	0
Chr10	5500000	6.1e-05
Chr10	5750000	6.1e-05
Chr10	6000000	6.1e-05
Chr10	6250000	6.1e-05
Chr10	6500000	0
Chr10	6750000	0
Chr10	7000000	0
Chr10	7250000	0.002147
Chr10	7500000	0.002298
Chr10	7750000	0.002298
Chr10	8000000	0.002298
Chr10	8250000	0.001066
Chr10	8500000	0.000915
Chr10	8750000	0.001685
Chr10	9000000	0.001766
Chr10	9250000	0.001181
Chr10	9500000	0.001181
Chr10	9750000	0.000858
Chr10	10000000	0.000984
Chr10	10250000	0.000654
Chr10	10500000	0.000654
Chr10	10750000	0.000264
Chr10	11000000	5.7e-05
Chr10	11250000	0.000317
Chr10	11500000	0.000317
Chr10	11750000	0.00026
Chr10	12000000	0.000934
Chr10	12250000	0.000758
Chr10	12500000	0.000868
Chr10	12750000	0.000868
Chr10	13000000	0.000194
Chr10	13250000	0.00011
Chr10	13500000	0
Chr10	13750000	0.000373
Chr10	14000000	0.000373
Chr10	14250000	0.000502
Chr10	14500000	0.000683
Chr10	14750000	0.00031
Chr10	15000000	0.00031
Chr10	15250000	0.000181
Chr10	15500000	0
Chr10	15750000	0
Chr10	16000000	0
Chr10	16250000	0
Chr10	16500000	0
Chr10	16750000	0
Chr10	17000000	0
Chr10	17250000	0
Chr10	17500000	0.000858
Chr10	17750000	0.000858
Chr10	18000000	0.000858
Chr10	18250000	0.000858
Chr10	18500000	0.00025
Chr10	18750000	0.00025
Chr10	19000000	0.00025
Chr10	19250000	0.00025
Chr10	19500000	0.000226
Chr10	19750000	0.000226
Chr10	20000000	0.000264
Chr10	20250000	0.000264
Chr10	20500000	3.8e-05
Chr10	20750000	3.8e-05
Chr10	21000000	0
Chr10	21250000	0
Chr10	21500000	0.000108
Chr10	21750000	0.000108
Chr10	22000000	0.000108
Chr10	22250000	0.000108
Chr10	22500000	0
Chr10	22750000	6.1e-05
Chr10	23000000	6.1e-05
Chr10	23250000	6.1e-05
Chr10	23500000	0.000167
Chr10	23750000	0.000106
Chr10	24000000	0.000106
Chr10	24250000	0.000106
Chr10	24500000	0
Chr10	24750000	0
Chr10	25000000	0
Chr10	25250000	0
Chr10	25500000	0
Chr10	25750000	0
Chr10	26000000	0
Chr10	26250000	0.00034
Chr10	26500000	0.000396
Chr10	26750000	0.000396
Chr10	27000000	0.000396
Chr10	27250000	5.6e-05
Chr10	27500000	0
Chr10	27750000	0
Chr10	28000000	0
Chr10	28250000	0
Chr10	28500000	0
Chr10	28750000	7e-05
Chr10	29000000	7e-05
Chr10	29250000	7e-05
Chr10	29500000	0.005638
Chr10	29750000	0.005568
Chr10	30000000	0.005568
Chr10	30250000	0.005568
Chr10	30500000	0
Chr10	30750000	0
Chr10	31000000	0
Chr10	31250000	0
Chr10	31500000	0
Chr10	31750000	0
Chr10	32000000	0
Chr10	32250000	0
Chr10	32500000	0
Chr10	32750000	0
Chr10	33000000	0
Chr10	33250000	0.000231
Chr10	33500000	0.000231
Chr10	33750000	0.000231
Chr10	34000000	0.000231
Chr10	34250000	0
Chr10	34500000	0
Chr10	34750000	0
Chr10	35000000	0.00018
Chr10	35250000	0.00018
Chr10	35500000	0.00018
Chr10	35750000	0.00018
