Chromosome	WindowPosition	Coverage
Chr06	34750000	0.000837
Chr06	35000000	0.000723
Chr06	35250000	0.00059
Chr06	35500000	0.001809
Chr06	35750000	0.002255
Chr06	36000000	0.003126
Chr06	36250000	0.003705
Chr06	36500000	0.003217
Chr06	36750000	0.002947
Chr06	37000000	0.001986
Chr06	37250000	0.001268
Chr06	37500000	0.00027
Chr06	37750000	0.000336
Chr06	38000000	0.000682
Chr06	38250000	0.001005
Chr06	38500000	0.001785
Chr06	38750000	0.002315
Chr06	39000000	0.002362
Chr06	39250000	0.00268
Chr06	39500000	0.001806
Chr06	39750000	0.002185
Chr06	40000000	0.001792
Chr06	40250000	0.001663
Chr06	40500000	0.001663
Chr06	40750000	0.000924
Chr06	41000000	0.000924
Chr06	41250000	0.000412
Chr06	41500000	0.000412
Chr06	41750000	0
Chr06	42000000	0
Chr06	42250000	0.000229
Chr06	42500000	0.000229
Chr06	42750000	0.000518
Chr06	43000000	0.001243
Chr06	43250000	0.00125
Chr06	43500000	0.00151
Chr06	43750000	0.00136
Chr06	44000000	0.000686
Chr06	44250000	0.000646
Chr06	44500000	0.000386
Chr06	44750000	0.000654
Chr06	45000000	0.000603
Chr06	45250000	0.000407
Chr06	45500000	0.001342
Chr06	45750000	0.000935
Chr06	46000000	0.000935
Chr06	46250000	0.001293
Chr06	46500000	0.000716
Chr06	46750000	0.00332
Chr06	47000000	0.003474
Chr06	47250000	0.003338
Chr06	47500000	0.004058
Chr06	47750000	0.001683
Chr06	48000000	0.001529
Chr06	48250000	0.001708
Chr06	48500000	0.000872
Chr06	48750000	0.001244
Chr06	49000000	0.001291
Chr06	49250000	0.000969
Chr06	49500000	0.001104
Chr06	49750000	0.000503
Chr06	50000000	0.001495
Chr06	50250000	0.001672
Chr06	50500000	0.001295
Chr06	50750000	0.00136
Chr06	51000000	0.000462
Chr06	51250000	0.000359
Chr06	51500000	0.000359
Chr06	51750000	0.000294
Chr06	52000000	0.000673
Chr06	52250000	0.00052
Chr06	52500000	0.001366
Chr06	52750000	0.002985
Chr06	53000000	0.002581
Chr06	53250000	0.003228
Chr06	53500000	0.002503
Chr06	53750000	0.001005
Chr06	54000000	0.001895
Chr06	54250000	0.001629
Chr06	54500000	0.001997
Chr06	54750000	0.002931
Chr06	55000000	0.002163
Chr06	55250000	0.002081
Chr06	55500000	0.001592
Chr06	55750000	0.000724
Chr06	56000000	0.000486
Chr06	56250000	0.000664
Chr06	56500000	0.000999
Chr06	56750000	0.00128
Chr06	57000000	0.00128
Chr06	57250000	0.000803
Chr06	57500000	0.00055
Chr06	57750000	0.000522
Chr06	58000000	0.000522
Chr06	58250000	0.000522
Chr06	58500000	0.00044
Chr06	58750000	0.000225
Chr06	59000000	0.000822
Chr06	59250000	0.002057
Chr06	59500000	0.00216
Chr06	59750000	0.002612
Chr06	60000000	0.002015
Chr06	60250000	0.00118
Chr06	60500000	0.001319
Chr06	60750000	0.000884
Chr06	61000000	0.001134
Chr06	61250000	0.001233
Chr06	61500000	0.0013
Chr06	61750000	0.00166
Chr06	62000000	0.002617
Chr06	62250000	0.002838
Chr06	62500000	0.002529
Chr06	62750000	0.002086
Chr06	63000000	0.001228
Chr06	63250000	0.000762
Chr06	63500000	0.001252
Chr06	63750000	0.001143
Chr06	64000000	0.001037
Chr06	64250000	0.001282
Chr06	64500000	0.001144
Chr06	64750000	0.001094
Chr06	65000000	0.000851
Chr06	65250000	0.000449
Chr06	65500000	0.000441
Chr06	65750000	0.001139
Chr06	66000000	0.001587
Chr06	66250000	0.002349
Chr06	66500000	0.002384
Chr06	66750000	0.002172
Chr06	67000000	0.002331
Chr06	67250000	0.001874
Chr06	67500000	0.001743
Chr06	67750000	0.001257
Chr06	68000000	0.000985
Chr06	68250000	0.000583
Chr06	68500000	0.000632
Chr06	68750000	0.001673
Chr06	69000000	0.001741
Chr06	69250000	0.004648
Chr06	69500000	0.004351
Chr06	69750000	0.003906
Chr06	70000000	0.003578
Chr06	70250000	0.000753
Chr06	70500000	0.001058
Chr06	70750000	0.001478
Chr06	71000000	0.001589
Chr06	71250000	0.001825
Chr06	71500000	0.001571
Chr06	71750000	0.001857
Chr06	72000000	0.002044
Chr06	72250000	0.001946
Chr06	72500000	0.002209
Chr06	72750000	0.000907
Chr06	73000000	0.001245
Chr06	73250000	0.001267
Chr06	73500000	0.001215
Chr06	73750000	0.001215
Chr06	74000000	0.001704
Chr06	74250000	0.001771
Chr06	74500000	0.001767
Chr06	74750000	0.001916
Chr06	75000000	0.000763
Chr06	75250000	0.000454
Chr06	75500000	0.001191
Chr06	75750000	0.001165
Chr06	76000000	0.00166
Chr06	76250000	0.00196
Chr06	76500000	0.001889
Chr06	76750000	0.002015
Chr06	77000000	0.001473
Chr06	77250000	0.001415
Chr06	77500000	0.000605
Chr06	77750000	0.000356
Chr06	78000000	0.000356
Chr06	78250000	0.000114
Chr06	78500000	0.000479
Chr06	78750000	0.000791
Chr06	79000000	0.000892
Chr06	79250000	0.001089
Chr06	79500000	0.00061
Chr06	79750000	0.000298
Chr06	80000000	0.000197
Chr06	80250000	0.000349
Chr06	80500000	0.001078
Chr06	80750000	0.001434
Chr06	81000000	0.001725
Chr06	81250000	0.001502
Chr06	81500000	0.000773
Chr06	81750000	0.000667
Chr06	82000000	0.000376
Chr06	82250000	0.00025
Chr06	82500000	0.00025
Chr06	82750000	0
Chr06	83000000	0
Chr06	83250000	4.4e-05
Chr06	83500000	4.4e-05
Chr06	83750000	4.4e-05
Chr06	84000000	4.4e-05
Chr07	500000	0.000666
Chr07	750000	0.000474
Chr07	1000000	0.000474
Chr07	1250000	0.000308
Chr07	1500000	0.000464
Chr07	1750000	0.000748
Chr07	2000000	0.000919
Chr07	2250000	0.000661
Chr07	2500000	0.000619
Chr07	2750000	0.000285
Chr07	3000000	0.000114
Chr07	3250000	0.000114
Chr07	3500000	0
Chr07	3750000	0
Chr07	4000000	0.000471
Chr07	4250000	0.000737
Chr07	4500000	0.000868
Chr07	4750000	0.000868
Chr07	5000000	0.000397
Chr07	5250000	0.000131
Chr07	5500000	0.00024
Chr07	5750000	0.00024
Chr07	6000000	0.00031
Chr07	6250000	0.00031
Chr07	6500000	0.000207
Chr07	6750000	0.000207
Chr07	7000000	0.000137
Chr07	7250000	0.000658
Chr07	7500000	0.000636
Chr07	7750000	0.000738
Chr07	8000000	0.001493
Chr07	8250000	0.000972
Chr07	8500000	0.001078
Chr07	8750000	0.000976
Chr07	9000000	0.000443
Chr07	9250000	0.000443
Chr07	9500000	0.000568
Chr07	9750000	0.001265
Chr07	10000000	0.00124
Chr07	10250000	0.001438
Chr07	10500000	0.001533
Chr07	10750000	0.00099
Chr07	11000000	0.000922
Chr07	11250000	0.002098
Chr07	11500000	0.001716
Chr07	11750000	0.002537
Chr07	12000000	0.00298
Chr07	12250000	0.001689
Chr07	12500000	0.003067
Chr07	12750000	0.002092
Chr07	13000000	0.001672
Chr07	13250000	0.002727
Chr07	13500000	0.00129
Chr07	13750000	0.001446
Chr07	14000000	0.001369
Chr07	14250000	0.00032
Chr07	14500000	0.00032
Chr07	14750000	0.000279
Chr07	15000000	0.000688
Chr07	15250000	0.000661
Chr07	15500000	0.001004
Chr07	15750000	0.002029
Chr07	16000000	0.00183
Chr07	16250000	0.00185
Chr07	16500000	0.003735
Chr07	16750000	0.002874
Chr07	17000000	0.002866
Chr07	17250000	0.003131
Chr07	17500000	0.002165
Chr07	17750000	0.001937
Chr07	18000000	0.002281
Chr07	18250000	0.002176
Chr07	18500000	0.00277
Chr07	18750000	0.002919
Chr07	19000000	0.002919
Chr07	19250000	0.002792
Chr07	19500000	0.001065
Chr07	19750000	0.001462
Chr07	20000000	0.001461
Chr07	20250000	0.001346
Chr07	20500000	0.001217
Chr07	20750000	0.000961
Chr07	21000000	0.004027
Chr07	21250000	0.004254
Chr07	21500000	0.004254
Chr07	21750000	0.003913
Chr07	22000000	0.000227
Chr07	22250000	0.000159
Chr07	22500000	0.000159
Chr07	22750000	0.000159
Chr07	23000000	0.000832
Chr07	23250000	0.001753
Chr07	23500000	0.002608
Chr07	23750000	0.002723
Chr07	24000000	0.002229
Chr07	24250000	0.001149
Chr07	24500000	0.000383
Chr07	24750000	0.000268
Chr07	25000000	0.00094
Chr07	25250000	0.001284
Chr07	25500000	0.001375
Chr07	25750000	0.001795
Chr07	26000000	0.001024
Chr07	26250000	0.00068
Chr07	26500000	0.000653
Chr07	26750000	0.000867
Chr07	27000000	0.001609
Chr07	27250000	0.001896
Chr07	27500000	0.001743
Chr07	27750000	0.002249
Chr07	28000000	0.001545
Chr07	28250000	0.001345
Chr07	28500000	0.001591
Chr07	28750000	0.000451
Chr07	29000000	0.000842
Chr07	29250000	0.001018
Chr07	29500000	0.000873
Chr07	29750000	0.002004
Chr07	30000000	0.001546
Chr07	30250000	0.001679
Chr07	30500000	0.00242
Chr07	30750000	0.001585
Chr07	31000000	0.001992
Chr07	31250000	0.002256
Chr07	31500000	0.001414
Chr07	31750000	0.001512
Chr07	32000000	0.001054
Chr07	32250000	0.000503
Chr07	32500000	0.000562
Chr07	32750000	0.001084
Chr07	33000000	0.001187
Chr07	33250000	0.001266
Chr07	33500000	0.00143
Chr07	33750000	0.00153
Chr07	34000000	0.00241
Chr07	34250000	0.002922
Chr07	34500000	0.002829
Chr07	34750000	0.002176
Chr07	35000000	0.002287
Chr07	35250000	0.001587
Chr07	35500000	0.005684
Chr07	35750000	0.005885
Chr07	36000000	0.004791
Chr07	36250000	0.004791
Chr07	36500000	0.000564
Chr07	36750000	8.4e-05
Chr07	37000000	0.000458
Chr07	37250000	0.001731
Chr07	37500000	0.00231
Chr07	37750000	0.002226
Chr07	38000000	0.001852
Chr07	38250000	0.000857
Chr07	38500000	0.000278
Chr07	38750000	0.000278
Chr07	39000000	0.001621
Chr07	39250000	0.001343
Chr07	39500000	0.001527
Chr07	39750000	0.002134
Chr07	40000000	0.000791
Chr07	40250000	0.00133
Chr07	40500000	0.001746
Chr07	40750000	0.001139
Chr07	41000000	0.001705
Chr07	41250000	0.001453
Chr07	41500000	0.000853
Chr07	41750000	0.001095
Chr07	42000000	0.001058
Chr07	42250000	0.000874
Chr07	42500000	0.000874
Chr07	42750000	0.001067
Chr07	43000000	0.000622
Chr07	43250000	0.000971
Chr07	43500000	0.000971
Chr07	43750000	0.001158
Chr07	44000000	0.001533
Chr07	44250000	0.001318
Chr07	44500000	0.001318
Chr07	44750000	0.000696
Chr07	45000000	0.00076
Chr07	45250000	0.001333
Chr07	45500000	0.001333
Chr07	45750000	0.001333
Chr07	46000000	0.00081
Chr07	46250000	0
Chr07	46500000	0.000242
Chr07	46750000	0.000625
Chr07	47000000	0.001094
Chr07	47250000	0.001094
Chr07	47500000	0.000852
Chr07	47750000	0.000469
Chr07	48000000	0.000726
Chr07	48250000	0.001335
Chr07	48500000	0.00148
Chr07	48750000	0.002505
Chr07	49000000	0.001779
Chr07	49250000	0.00117
Chr07	49500000	0.001025
Chr07	49750000	0.000348
Chr07	50000000	0.000348
Chr07	50250000	0.000456
Chr07	50500000	0.000614
Chr07	50750000	0.001671
Chr07	51000000	0.002573
Chr07	51250000	0.002465
Chr07	51500000	0.003006
Chr07	51750000	0.001711
Chr07	52000000	0.000809
Chr07	52250000	0.000809
Chr07	52500000	0.000295
Chr07	52750000	0.000231
Chr07	53000000	0.000701
Chr07	53250000	0.00156
Chr07	53500000	0.001652
Chr07	53750000	0.001688
Chr07	54000000	0.001218
Chr07	54250000	0.000433
Chr07	54500000	0.000215
Chr07	54750000	0.000133
Chr07	55000000	0.000222
Chr07	55250000	0.00054
Chr07	55500000	0.000481
Chr07	55750000	0.000553
Chr07	56000000	0.000464
Chr07	56250000	7.2e-05
Chr07	56500000	0.000273
Chr07	56750000	0.000201
Chr07	57000000	0.000899
Chr07	57250000	0.001354
Chr07	57500000	0.001153
Chr07	57750000	0.001209
Chr07	58000000	0.000511
Chr07	58250000	0.000113
Chr07	58500000	0.000213
Chr07	58750000	0.000232
Chr07	59000000	0.001258
Chr07	59250000	0.00134
Chr07	59500000	0.001943
Chr07	59750000	0.002328
Chr07	60000000	0.001495
Chr07	60250000	0.001613
Chr07	60500000	0.00091
Chr07	60750000	0.00045
Chr07	61000000	0.000457
Chr07	61250000	0.00222
Chr07	61500000	0.002277
Chr07	61750000	0.002484
Chr07	62000000	0.002523
Chr07	62250000	0.000503
Chr07	62500000	0.001292
Chr07	62750000	0.004159
Chr07	63000000	0.005425
Chr07	63250000	0.00575
Chr07	63500000	0.005175
Chr07	63750000	0.00276
Chr07	64000000	0.001382
Chr07	64250000	0.001587
Chr07	64500000	0.001599
Chr07	64750000	0.001184
Chr07	65000000	0.001284
Chr07	65250000	0.000887
Chr07	65500000	0.000604
Chr07	65750000	0.000512
Chr07	66000000	0.000692
Chr07	66250000	0.001419
Chr07	66500000	0.001419
Chr07	66750000	0.001645
Chr07	67000000	0.001481
Chr07	67250000	0.001435
Chr07	67500000	0.001435
Chr07	67750000	0.001057
Chr07	68000000	0.001153
Chr07	68250000	0.006911
Chr07	68500000	0.007157
Chr07	68750000	0.007283
Chr07	69000000	0.006944
Chr07	69250000	0.000606
Chr07	69500000	0.00036
Chr07	69750000	0.000757
Chr07	70000000	0.001331
Chr07	70250000	0.001327
Chr07	70500000	0.001327
Chr07	70750000	0.001604
Chr07	71000000	0.001648
Chr07	71250000	0.001707
Chr07	71500000	0.001707
Chr07	71750000	0.001719
Chr07	72000000	0.001101
Chr07	72250000	0.000812
Chr07	72500000	0.001735
Chr07	72750000	0.000923
Chr07	73000000	0.000923
Chr07	73250000	0.001699
Chr07	73500000	0.001066
Chr07	73750000	0.001141
Chr07	74000000	0.001311
Chr07	74250000	0.000535
Chr07	74500000	0.000719
Chr07	74750000	0.000644
Chr07	75000000	0.001264
Chr07	75250000	0.00149
Chr07	75500000	0.001489
Chr07	75750000	0.001489
Chr07	76000000	0.001667
Chr07	76250000	0.002038
Chr07	76500000	0.002311
Chr07	76750000	0.002736
Chr07	77000000	0.003116
Chr07	77250000	0.002888
Chr07	77500000	0.002142
Chr07	77750000	0.00188
Chr07	78000000	0.000637
Chr07	78250000	0.000268
Chr07	78500000	0.000268
Chr07	78750000	0.000105
Chr07	79000000	0.0002
Chr07	79250000	0.00085
Chr07	79500000	0.001112
Chr07	79750000	0.001112
Chr07	80000000	0.000912
Chr07	80250000	0.000422
Chr07	80500000	0.000976
Chr07	80750000	0.000976
Chr07	81000000	0.00106
Chr07	81250000	0.001234
Chr07	81500000	0.000869
Chr07	81750000	0.000973
Chr07	82000000	0.000989
Chr08	500000	0.000412
Chr08	750000	0.000412
Chr08	1000000	0.000412
Chr08	1250000	0.000668
Chr08	1500000	0.000295
Chr08	1750000	0.000295
Chr08	2000000	0.000688
Chr08	2250000	0.000698
Chr08	2500000	0.000659
Chr08	2750000	0.001143
Chr08	3000000	0.000967
Chr08	3250000	0.000701
Chr08	3500000	0.000913
Chr08	3750000	0.000576
Chr08	4000000	0.000535
Chr08	4250000	0.000633
Chr08	4500000	0.000421
Chr08	4750000	0.001335
Chr08	5000000	0.001393
Chr08	5250000	0.001689
Chr08	5500000	0.001689
Chr08	5750000	0.001192
Chr08	6000000	0.000958
Chr08	6250000	0.000868
Chr08	6500000	0.001213
Chr08	6750000	0.000795
Chr08	7000000	0.000795
Chr08	7250000	0.000491
Chr08	7500000	0.000398
Chr08	7750000	0.000341
Chr08	8000000	0.000425
Chr08	8250000	0.000621
Chr08	8500000	0.000554
Chr08	8750000	0.000465
Chr08	9000000	0.000381
Chr08	9250000	0.000501
Chr08	9500000	0.000417
Chr08	9750000	0.001333
Chr08	10000000	0.001774
Chr08	10250000	0.001458
Chr08	10500000	0.001445
Chr08	10750000	0.000529
Chr08	11000000	0.00073
Chr08	11250000	0.000869
Chr08	11500000	0.000781
Chr08	11750000	0.00142
Chr08	12000000	0.000778
Chr08	12250000	0.000639
Chr08	12500000	0.001142
Chr08	12750000	0.000503
Chr08	13000000	0.001643
Chr08	13250000	0.001704
Chr08	13500000	0.001201
Chr08	13750000	0.002533
Chr08	14000000	0.001393
Chr08	14250000	0.001398
Chr08	14500000	0.003852
Chr08	14750000	0.00252
Chr08	15000000	0.003541
Chr08	15250000	0.004563
Chr08	15500000	0.002516
Chr08	15750000	0.0027
Chr08	16000000	0.002305
Chr08	16250000	0.001217
Chr08	16500000	0.000999
Chr08	16750000	0.001057
Chr08	17000000	0.000665
Chr08	17250000	0.000665
Chr08	17500000	0.000662
Chr08	17750000	0.001304
Chr08	18000000	0.00107
Chr08	18250000	0.001199
Chr08	18500000	0.001917
Chr08	18750000	0.001245
Chr08	19000000	0.001349
Chr08	19250000	0.002173
Chr08	19500000	0.001859
Chr08	19750000	0.002246
Chr08	20000000	0.002142
Chr08	20250000	0.001499
Chr08	20500000	0.000909
Chr08	20750000	0.000967
Chr08	21000000	0.001491
Chr08	21250000	0.001651
Chr08	21500000	0.001751
Chr08	21750000	0.001094
Chr08	22000000	0.000956
Chr08	22250000	0.000616
Chr08	22500000	0.001069
Chr08	22750000	0.001299
Chr08	23000000	0.000913
Chr08	23250000	0.001137
Chr08	23500000	0.000584
Chr08	23750000	0.000584
Chr08	24000000	0.001021
Chr08	24250000	0.001418
Chr08	24500000	0.00149
Chr08	24750000	0.00126
Chr08	25000000	0.001762
Chr08	25250000	0.001253
Chr08	25500000	0.001181
Chr08	25750000	0.001867
Chr08	26000000	0.000973
Chr08	26250000	0.001537
Chr08	26500000	0.001725
Chr08	26750000	0.001039
Chr08	27000000	0.001455
Chr08	27250000	0.00192
Chr08	27500000	0.001977
Chr08	27750000	0.002036
Chr08	28000000	0.002346
Chr08	28250000	0.008556
Chr08	28500000	0.008621
Chr08	28750000	0.008644
Chr08	29000000	0.008292
Chr08	29250000	0.001148
Chr08	29500000	0.001652
Chr08	29750000	0.00157
Chr08	30000000	0.001535
Chr08	30250000	0.001578
Chr08	30500000	0.000764
Chr08	30750000	0.001006
Chr08	31000000	0.000622
Chr08	31250000	0.000661
Chr08	31500000	0.000831
Chr08	31750000	0.001033
Chr08	32000000	0.001161
Chr08	32250000	0.00095
Chr08	32500000	0.00078
Chr08	32750000	0.000336
Chr08	33000000	0.000774
Chr08	33250000	0.000566
Chr08	33500000	0.001022
Chr08	33750000	0.001533
Chr08	34000000	0.001431
Chr08	34250000	0.001431
Chr08	34500000	0.001167
Chr08	34750000	0.001941
Chr08	35000000	0.001477
Chr08	35250000	0.001477
Chr08	35500000	0.001285
Chr08	35750000	0.00151
Chr08	36000000	0.003203
Chr08	36250000	0.00474
Chr08	36500000	0.005143
Chr08	36750000	0.003633
Chr08	37000000	0.015897
Chr08	37250000	0.01436
Chr08	37500000	0.014284
Chr08	37750000	0.014587
Chr08	38000000	0.00072
Chr08	38250000	0.001348
Chr08	38500000	0.001368
Chr08	38750000	0.001126
Chr08	39000000	0.001462
Chr08	39250000	0.001702
Chr08	39500000	0.002044
Chr08	39750000	0.0021
Chr08	40000000	0.002052
Chr08	40250000	0.002009
Chr08	40500000	0.001366
Chr08	40750000	0.001334
Chr08	41000000	0.001126
Chr08	41250000	0.000454
Chr08	41500000	0.001097
Chr08	41750000	0.00251
Chr08	42000000	0.002396
Chr08	42250000	0.002946
Chr08	42500000	0.002257
Chr08	42750000	0.00086
Chr08	43000000	0.000804
Chr08	43250000	0.00047
Chr08	43500000	0.00047
Chr08	43750000	0.000369
Chr08	44000000	0.000594
Chr08	44250000	0.000225
Chr08	44500000	0.000364
Chr08	44750000	0.000424
Chr08	45000000	0.000199
Chr08	45250000	0.000199
Chr08	45500000	0.000998
Chr08	45750000	0.0012
Chr08	46000000	0.0012
Chr08	46250000	0.001442
Chr08	46500000	0.000598
Chr08	46750000	0.000336
Chr08	47000000	0.000336
Chr08	47250000	0.001433
Chr08	47500000	0.001513
Chr08	47750000	0.001513
Chr08	48000000	0.001551
Chr08	48250000	0.00051
Chr08	48500000	0.000396
Chr08	48750000	0.000811
Chr08	49000000	0.000834
Chr08	49250000	0.000657
Chr08	49500000	0.001293
Chr08	49750000	0.00093
Chr08	50000000	0.000956
Chr08	50250000	0.001625
Chr08	50500000	0.001008
Chr08	50750000	0.001114
Chr08	51000000	0.001483
Chr08	51250000	0.000823
Chr08	51500000	0.000986
Chr08	51750000	0.000828
Chr08	52000000	0.000606
Chr08	52250000	0.000588
Chr08	52500000	0.001102
Chr08	52750000	0.001341
Chr08	53000000	0.001168
Chr08	53250000	0.001309
Chr08	53500000	0.000653
Chr08	53750000	0.000414
Chr08	54000000	0.000353
Chr08	54250000	0.0001
Chr08	54500000	0
Chr08	54750000	0
Chr08	55000000	0
Chr08	55250000	0
Chr08	55500000	9.3e-05
Chr08	55750000	0.000176
Chr08	56000000	0.000418
Chr08	56250000	0.00121
Chr08	56500000	0.001117
Chr08	56750000	0.001262
Chr08	57000000	0.00102
Chr08	57250000	0.001078
Chr08	57500000	0.001562
Chr08	57750000	0.001532
Chr08	58000000	0.001929
Chr08	58250000	0.001494
Chr08	58500000	0.001084
Chr08	58750000	0.000886
Chr08	59000000	0.000661
Chr08	59250000	0.000934
Chr08	59500000	0.00086
Chr08	59750000	0.00086
Chr08	60000000	0.001172
Chr08	60250000	0.001411
Chr08	60500000	0.001709
Chr08	60750000	0.001912
Chr08	61000000	0.001571
Chr08	61250000	0.000644
Chr08	61500000	0.000792
Chr08	61750000	0.000966
Chr08	62000000	0.000983
Chr08	62250000	0.000983
Chr08	62500000	0.000748
Chr08	62750000	0.000814
Chr08	63000000	0.001189
Chr08	63250000	0.001621
Chr08	63500000	0.0024
Chr08	63750000	0.001957
Chr08	64000000	0.001422
Chr08	64250000	0.001307
Chr08	64500000	0.000317
Chr08	64750000	0.003125
Chr08	65000000	0.003582
Chr08	65250000	0.00376
Chr08	65500000	0.00397
Chr08	65750000	0.001162
Chr08	66000000	0.000947
Chr08	66250000	0.001961
Chr08	66500000	0.001751
Chr08	66750000	0.002516
Chr08	67000000	0.002274
Chr08	67250000	0.001347
Chr08	67500000	0.002337
Chr08	67750000	0.002026
Chr08	68000000	0.003028
Chr08	68250000	0.002774
Chr08	68500000	0.003304
Chr08	68750000	0.002912
Chr08	69000000	0.00191
Chr08	69250000	0.001865
Chr08	69500000	0.000574
Chr08	69750000	0.001056
Chr08	70000000	0.001056
Chr08	70250000	0.000989
Chr08	70500000	0.001461
Chr08	70750000	0.001366
Chr08	71000000	0.001366
Chr08	71250000	0.002562
Chr08	71500000	0.002452
Chr08	71750000	0.003071
Chr08	72000000	0.003071
Chr08	72250000	0.00186
Chr08	72500000	0.001527
Chr08	72750000	0.000607
Chr08	73000000	0.000607
Chr08	73250000	0.000929
Chr08	73500000	0.000731
Chr08	73750000	0.001255
Chr08	74000000	0.002955
Chr08	74250000	0.00279
Chr08	74500000	0.003529
Chr08	74750000	0.003242
Chr08	75000000	0.001542
Chr08	75250000	0.002161
Chr08	75500000	0.001597
Chr08	75750000	0.00207
Chr08	76000000	0.002435
Chr08	76250000	0.001609
Chr08	76500000	0.0015
Chr08	76750000	0.000856
Chr08	77000000	0.000658
Chr08	77250000	0.000507
Chr08	77500000	0.000381
Chr08	77750000	0.000648
Chr08	78000000	0.000753
Chr08	78250000	0.001048
Chr08	78500000	0.001699
Chr08	78750000	0.001485
Chr09	500000	0.000546
Chr09	750000	0.000484
Chr09	1000000	0
Chr09	1250000	0
Chr09	1500000	0.000524
Chr09	1750000	0.000905
Chr09	2000000	0.000905
Chr09	2250000	0.001166
Chr09	2500000	0.000642
Chr09	2750000	0.000526
Chr09	3000000	0.000526
Chr09	3250000	0.000265
Chr09	3500000	0.00062
Chr09	3750000	0.000628
Chr09	4000000	0.000694
Chr09	4250000	0.00074
Chr09	4500000	0.000494
Chr09	4750000	0.000331
Chr09	5000000	0.000583
Chr09	5250000	0.001547
Chr09	5500000	0.001841
Chr09	5750000	0.002224
Chr09	6000000	0.00222
Chr09	6250000	0.001766
Chr09	6500000	0.001363
Chr09	6750000	0.001547
Chr09	7000000	0.001344
Chr09	7250000	0.001007
Chr09	7500000	0.00117
Chr09	7750000	0.002375
Chr09	8000000	0.002506
Chr09	8250000	0.002423
Chr09	8500000	0.004223
Chr09	8750000	0.003199
Chr09	9000000	0.002957
Chr09	9250000	0.003263
Chr09	9500000	0.00147
Chr09	9750000	0.001185
Chr09	10000000	0.001338
Chr09	10250000	0.001138
Chr09	10500000	0.001137
Chr09	10750000	0.002886
Chr09	11000000	0.002733
Chr09	11250000	0.003274
Chr09	11500000	0.003197
Chr09	11750000	0.001264
Chr09	12000000	0.001373
Chr09	12250000	0.000696
Chr09	12500000	0.000678
Chr09	12750000	0.011019
Chr09	13000000	0.01091
Chr09	13250000	0.010899
Chr09	13500000	0.010825
Chr09	13750000	0.000612
Chr09	14000000	0.00435
Chr09	14250000	0.004341
Chr09	14500000	0.004341
Chr09	14750000	0.004123
Chr09	15000000	0.000385
Chr09	15250000	0.001221
Chr09	15500000	0.001221
Chr09	15750000	0.000922
Chr09	16000000	0.001618
Chr09	16250000	0.000852
Chr09	16500000	0.001959
Chr09	16750000	0.002153
Chr09	17000000	0.001457
Chr09	17250000	0.002714
Chr09	17500000	0.001607
Chr09	17750000	0.001779
Chr09	18000000	0.002553
Chr09	18250000	0.001383
Chr09	18500000	0.001383
Chr09	18750000	0.001017
Chr09	19000000	0.000243
Chr09	19250000	0.000242
Chr09	19500000	0.0005
Chr09	19750000	0.000857
Chr09	20000000	0.001189
Chr09	20250000	0.001031
Chr09	20500000	0.001472
Chr09	20750000	0.001974
Chr09	21000000	0.001707
Chr09	21250000	0.001738
Chr09	21500000	0.001456
Chr09	21750000	0.001141
Chr09	22000000	0.00127
Chr09	22250000	0.001228
Chr09	22500000	0.001296
Chr09	22750000	0.001152
Chr09	23000000	0.001538
Chr09	23250000	0.001593
Chr09	23500000	0.001836
Chr09	23750000	0.001436
Chr09	24000000	0.001483
Chr09	24250000	0.001355
Chr09	24500000	0.000869
Chr09	24750000	0.001518
Chr09	25000000	0.000891
Chr09	25250000	0.001083
Chr09	25500000	0.001294
Chr09	25750000	0.002107
Chr09	26000000	0.002219
Chr09	26250000	0.002202
Chr09	26500000	0.002757
Chr09	26750000	0.002101
Chr09	27000000	0.002595
Chr09	27250000	0.00242
Chr09	27500000	0.001412
Chr09	27750000	0.000606
Chr09	28000000	0.000582
Chr09	28250000	0.000931
Chr09	28500000	0.000931
Chr09	28750000	0.002148
Chr09	29000000	0.002122
Chr09	29250000	0.002241
Chr09	29500000	0.002772
Chr09	29750000	0.001797
Chr09	30000000	0.002116
Chr09	30250000	0.001648
Chr09	30500000	0.001452
Chr09	30750000	0.002015
Chr09	31000000	0.001949
Chr09	31250000	0.001949
Chr09	31500000	0.001684
Chr09	31750000	0.001345
Chr09	32000000	0.00095
Chr09	32250000	0.001251
Chr09	32500000	0.001181
Chr09	32750000	0.000715
Chr09	33000000	0.000467
Chr09	33250000	0.00066
Chr09	33500000	0.000921
Chr09	33750000	0.001261
Chr09	34000000	0.001095
Chr09	34250000	0.000601
Chr09	34500000	0.00034
Chr09	34750000	0.000693
Chr09	35000000	0.000693
Chr09	35250000	0.000935
Chr09	35500000	0.00144
Chr09	35750000	0.00152
Chr09	36000000	0.001614
Chr09	36250000	0.001372
Chr09	36500000	0.000867
Chr09	36750000	9.4e-05
Chr09	37000000	0
Chr09	37250000	0.000481
Chr09	37500000	0.000481
Chr09	37750000	0.000961
Chr09	38000000	0.001139
Chr09	38250000	0.000658
Chr09	38500000	0.000727
Chr09	38750000	0.000247
Chr09	39000000	0.000136
Chr09	39250000	0.000559
Chr09	39500000	0.00049
Chr09	39750000	0.00049
Chr09	40000000	0.00058
Chr09	40250000	0.000666
Chr09	40500000	0.000928
Chr09	40750000	0.000928
